ASIN,SKU,製品概要,ブランド,タイトル,タイトルリンク,URL,メイン画像,親ASIN,カテゴリー,親カテゴリー,親カテゴリーBSR,親カテゴリーBSR増加数,親カテゴリーBSR成長率,子カテゴリー,子カテゴリーBSR,月間販売数,月間販売数成長率,月間販売額(￥),子ASIN販売数,子ASIN販売額(￥),バリエーション数,価格(￥),prime価格(￥),Coupon,Q&A,評価数,月間評価値増加数,評価値,評価率,FBA(￥),粗利益,等級,出品日付,販売時間,配送方法,配送料金(￥),LQS,セラー数,BuyBoxセラー,BuyBoxタイプ,セラー所在地,セラー情報,セラーリンク,Best Sellerマーク,スポンサー,ブランド紹介,スポンサー ブランド,タイムセール,Amazon's Choice,New Releaseマーク,A+ページ,動画紹介,ACキーワード,重量,重量,体積,体積
B09GP8V1YQ,サイズ: 2本 | フレーバー名: ◇C.カフェオレベース2本,,長崎心泉堂,長崎心泉堂 コーヒー ギフト カフェオレ ベース 希釈用 加糖 360ml 2本 セット 飲み物 TO3L 【珈琲 飲料 飲み物 ドリンク 贈り物 御祝 お祝い 内祝 結婚祝 出産祝 誕生祝 快気祝 退職祝 贈答 御礼 お返し 手土産 帰省土産 お取り寄せ お持たせ】,https://www.amazon.co.jp/s?k=長崎心泉堂,https://www.amazon.co.jp/dp/B09GP8V1YQ,https://m.media-amazon.com/images/I/71-WDmXK1PL._AC_US600_.jpg,B0BVK8BH4X,食品・飲料・お酒:グルメギフト:コーヒーギフト,食品・飲料・お酒,"6,149","-5,194",-5.44,コーヒーギフト,6,"1,919",,"7,676,000",,,14,"4,000.00",,,,192,11,4.3 ,0.57%,,90%,,2017-04-30,"2,617 ",FBM,,,1,,FBM,,,,,,,,,,,Y,N,,,,,
B09KGQFRPF,フレーバー名: ⬤お中元_C.カフェオレベース2本 | サイズ: 2本,,長崎心泉堂,長崎心泉堂 お中元 コーヒー ギフト セット カフェオレ ベース 360ml 2本 セット メッセージ カード 付 [ 御中元 夏ギフト サマーギフト 贈り物 飲料 飲み物 ] SGQS,https://www.amazon.co.jp/s?k=長崎心泉堂,https://www.amazon.co.jp/dp/B09KGQFRPF,https://m.media-amazon.com/images/I/71-WDmXK1PL._AC_US600_.jpg,B0BVK8BH4X,食品・飲料・お酒:グルメギフト:コーヒーギフト,食品・飲料・お酒,"6,149",,,コーヒーギフト,6,"1,919",,"7,676,000",,,14,"4,000.00",,,,168,0,4.3 ,0.00%,,90%,,2017-04-30,"2,617 ",FBM,,,1,カステラ専門店【長崎心泉堂】,FBM,JP,"会社名：株式会社長崎カステラセンター心泉堂
電話番号：0-503-785-7649
オフィス住所：
古賀島町５９５－１９
マネージャー：中島 潤一",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A13HAV4SYF5JXZ,,,,,,,,Y,N,,,,,
B0CJNGW4X6,サイズ: 3カップ | 色: ネロ（ブラック）,,BIALETTI(ビアレッティ),Bialetti (ビアレッティ) モカエクスクルーシブ ブラック 3カップ用 直火式 (コーヒーメーカー エスプレッソメーカー マキネッタ),https://www.amazon.co.jp/s?k=BIALETTI(ビアレッティ),https://www.amazon.co.jp/dp/B0CJNGW4X6,https://m.media-amazon.com/images/I/61nIwQt-vbL._AC_US600_.jpg,B0D2QSDKX9,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:直火式エスプレッソメーカー,ホーム＆キッチン,"1,070",245,0.19,直火式エスプレッソメーカー,1,"1,919",,"10,499,175",,,25,"5,403.00",,,,"92,433",739,4.5 ,38.51%,465.00,76%,,2024-04-23,67 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,492 g,492.00 g,10 x 14 x 17 cm,10.00 x 14.00 x 17.00 cm
B0CJNJNZFQ,サイズ: 3カップ | 色: ライトミント,,BIALETTI(ビアレッティ),Bialetti (ビアレッティ) モカエクスクルーシブ ライトミント 3カップ用 直火式 (コーヒーメーカー エスプレッソメーカー マキネッタ),https://www.amazon.co.jp/s?k=BIALETTI(ビアレッティ),https://www.amazon.co.jp/dp/B0CJNJNZFQ,https://m.media-amazon.com/images/I/61euGHzlLxL._AC_US600_.jpg,B0D2QSDKX9,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:直火式エスプレッソメーカー,ホーム＆キッチン,"1,440",-228,-0.19,直火式エスプレッソメーカー,1,"1,919",,"11,496,921",,,25,"5,822.00",,,,"92,524",830,4.5 ,43.25%,465.00,77%,,2024-04-23,67 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,510 グラム,,,
B0CWGH759P,,商品の推奨用途:旅行 | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:コーヒーフィルター 1~2人用100枚入り×2個セット,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 300ml 1~2人用 G #31253 電子レンジOK メモリ付き フタ付き ガラス製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGH759P,https://m.media-amazon.com/images/I/517JJpclQRL._AC_US600_.jpg,B0CWGH759P,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,,996,16,0.02,コーヒーサーバー,2,"1,915",,"3,529,460",,,24,"1,819.00",,,,"5,481","1,047",4.4 ,54.67%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGHCXDY,,ブランド:カリタ(Kalita) | 蓋付き:はい | 容量:500 ml | スタイル:陶器製ドリッパーセットB,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 N #31205 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGHCXDY,https://m.media-amazon.com/images/I/51FSpDI65BL._AC_US600_.jpg,B0CWGHCXDY,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,,"1,028",-45,-0.05,コーヒーサーバー,2,"1,915",,"3,295,064",,,24,"1,760.00",,,,"5,478","1,044",4.4 ,54.52%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWG91YXP,,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 N #31205 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWG91YXP,https://m.media-amazon.com/images/I/51YgadwTegL._AC_US600_.jpg,B0CWG91YXP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,,971,41,0.04,コーヒーサーバー,2,"1,915",,"3,146,843",,,24,"1,653.00",,,,"5,481","1,040",4.4 ,54.31%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGGTZWN,スタイル: 燕銅ドリッパー2~4人用セットA,ブランド:カリタ(Kalita) | 容量:500 ml | スタイル:燕銅ドリッパー2~4人用セットA,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 N #31205 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGGTZWN,https://m.media-amazon.com/images/I/51j3ZMotIsL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,971,37,0.04,コーヒーサーバー,2,"1,915",,"14,708,330",,,24,"7,696.00",,,,"5,481","1,040",4.4 ,54.31%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGSBKPL,スタイル: 陶器製ドリッパーセットC,商品の推奨用途:オフィス | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:陶器製ドリッパーセットC,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 800ml 4~7人用 N #31207 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGSBKPL,https://m.media-amazon.com/images/I/51wuMcfqWBL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,971,12,0.01,コーヒーサーバー,2,"1,915",,"4,236,669",,,24,"2,228.00",,,,"5,481","1,047",4.4 ,54.67%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0C7Q8MHBS,スタイル: サーバーセットB,商品の重量:227 グラム | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:サーバーセットB,カリタ(Kalita),【セット買い】カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 G #31255 電子レンジOK メモリ付き フタ付き ガラス製ハンドル 喫茶店 カフェ おしゃれ + Kalita (カリタ) コーヒーフィルター ウェーブシリーズ ホワイト 2~4人用 100枚入り KWF-185#22212,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0C7Q8MHBS,https://m.media-amazon.com/images/I/51ez5P7ZCVL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,996,12,0.01,コーヒーサーバー,2,"1,915",,"3,854,205",,,24,"2,024.00",,,,"5,481","1,038",4.4 ,54.20%,,85%,,2024-02-21,129 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,227 g,227.00 g,,
B0CWGLSQMC,スタイル: ウェーブシリーズステンレスドリッパーセット,商品の重量:227 グラム | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:ウェーブシリーズステンレスドリッパーセット,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 G #31255 電子レンジOK メモリ付き フタ付き ガラス製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGLSQMC,https://m.media-amazon.com/images/I/41i2no6mRJL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,971,37,0.04,コーヒーサーバー,2,"1,915",,"12,548,478",,,24,"6,570.00",,,,"5,481","1,038",4.4 ,54.20%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,227 g,227.00 g,,
B0CWGD1YF3,スタイル: ガラスドリッパーセットA,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 800ml 4~7人用 N #31207 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGD1YF3,https://m.media-amazon.com/images/I/41CsvQqUE2L._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,"1,028",-20,-0.02,コーヒーサーバー,2,"1,915",,"5,246,870",,,24,"2,754.00",,,,"5,478","1,037",4.4 ,54.15%,,,,2024-02-25,125 ,NA,,,1,,NA,,,,,,,,,,,,N,,,,,
B0CWGQZDB3,スタイル: コーヒーフィルター 1~2人用 100枚入り×2袋セット,商品の推奨用途:旅行 | 商品の重量:172 グラム | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:コーヒーフィルター 1~2人用 100枚入り×2袋セット,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 300ml 1~2人用 N #31203 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGQZDB3,https://m.media-amazon.com/images/I/51YZxLNsnSL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,"1,028",-20,-0.02,コーヒーサーバー,2,"1,915",,"2,629,831",,,24,"1,383.00",,,,"5,478","1,044",4.4 ,54.52%,,,,2024-02-25,125 ,NA,,,1,,NA,,,,,,,,,,,,N,,172 g,172.00 g,,
B0CWGLF3RC,スタイル: コーヒーフィルター 50枚入り×3個セットB,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 N #31205 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGLF3RC,https://m.media-amazon.com/images/I/41mEyrNlGkL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,"1,028",-16,-0.02,コーヒーサーバー,2,"1,915",,"4,002,024",,,24,"2,093.00",,,,"5,481","1,058",4.4 ,55.25%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGSNCS3,スタイル: 燕銅ドリッパー2~4人用セットB,商品の推奨用途:オフィス | 商品の個数:1 | ブランド:カリタ(Kalita) | スタイル:燕銅ドリッパー2~4人用セットB,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 800ml 4~7人用 N #31207 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGSNCS3,https://m.media-amazon.com/images/I/41a1WzYAQTL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,"1,028",-14,-0.01,コーヒーサーバー,2,"1,915",,"14,926,122",,,24,"7,809.00",,,,"5,478","1,035",4.4 ,54.05%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGBZHGQ,スタイル: コーヒーフィルター 50枚入り×3個セットA,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 300ml 1~2人用 N #31203 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGBZHGQ,https://m.media-amazon.com/images/I/512QlsNhMOL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,971,37,0.04,コーヒーサーバー,2,"1,915",,"3,460,654",,,24,"1,812.00",,,,"5,481","1,047",4.4 ,54.67%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CWGHBYMS,スタイル: カリタおすすめ燕ウェーブドリッパーセット,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 300ml 1~2人用 N #31203 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGHBYMS,https://m.media-amazon.com/images/I/41rbjDQ4oYL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,942,66,0.07,コーヒーサーバー,2,"1,915",,"12,726,132",,,24,"6,614.00",,,,"5,481","1,047",4.4 ,54.67%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,160 g,160.00 g,,
B0CWGHTFGQ,スタイル: ガラスドリッパーセットB,,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 500ml 2~4人用 N #31205 電子レンジOK メモリ付き フタ付き 樹脂製ハンドル 喫茶店 カフェ おしゃれ ブラック,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGHTFGQ,https://m.media-amazon.com/images/I/41xplvFvxeL._AC_US600_.jpg,B0CQQQLVSP,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,ホーム＆キッチン,"1,028",-20,-0.02,コーヒーサーバー,2,"1,915",,"5,038,441",,,24,"2,641.00",,,,"5,478","1,044",4.4 ,54.52%,,,,2024-02-25,125 ,NA,,,1,,NA,,,,,,,,,,,,N,,,,,
B0CWGLVKB9,,ブランド:カリタ(Kalita) | 蓋付き:はい | 容量:300 ml | スタイル:コーヒーフィルター 50枚入り×3個セットC,カリタ(Kalita),カリタ Kalita コーヒーサーバー 耐熱ガラス製 300ml 1~2人用 G #31253 電子レンジOK メモリ付き フタ付き ガラス製ハンドル 喫茶店 カフェ おしゃれ,https://www.amazon.co.jp/s?k=カリタ(Kalita),https://www.amazon.co.jp/dp/B0CWGLVKB9,https://m.media-amazon.com/images/I/51Rs-Zq7dxL._AC_US600_.jpg,B0CWGLVKB9,ホーム＆キッチン:キッチン用品:コーヒー・ティー用品:コーヒー用品:コーヒーサーバー,,"1,028",-45,-0.05,コーヒーサーバー,2,"1,915",,"4,196,205",,,24,"2,198.00",,,,"5,478","1,044",4.4 ,54.52%,,85%,,2024-02-25,125 ,AMZ,,,1,Amazon,AMZ,,,,,,,,,,,,N,,,,,
B0CPD7XBGL,サイズ: 50袋 | フレーバー名: グアテマラ,商品の形状:ドリップバッグ | 商品の個数:50 | パッケージ情報:バッグ | ブランド:澤井珈琲 | 風味:グアテマラ | ユニット数:50.00 袋 | 個数:50,澤井珈琲,澤井珈琲 ドリップコーヒー コーヒー 専門店 ガテマラデリシャス ドリップバッグ 50杯分 セット,https://www.amazon.co.jp/s?k=澤井珈琲,https://www.amazon.co.jp/dp/B0CPD7XBGL,https://m.media-amazon.com/images/I/51vE6euW9IL._AC_US600_.jpg,B09J4QZGWG,食品・飲料・お酒:コーヒー・紅茶・お茶・粉末ドリンク:コーヒー:ドリップバッグ,食品・飲料・お酒,950,107,0.1,ドリップバッグ,12,"1,849",0%,"7,300,869",,,19,"3,980.00",,,7,"2,288",49,4.2 ,2.65%,514.00,90%,,2023-12-02,210 ,FBM,,,1,澤井珈琲 Beans & Leaf,FBM,JP,"会社名：株式会社 澤井珈琲
電話番号：057-005-0381
オフィス住所：
竹内団地２７８－６
マネージャー：澤井 理憲",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=AMXRJR1KE9XF4,,,,,,,,,N,,,,,
B0CPD7DNMT,サイズ: 50袋 | フレーバー名: マンデリン,ローストレベル:dark_roast | 商品の形状:ドリップバッグ | 商品の個数:50 | パッケージ情報:バッグ | ブランド:澤井珈琲 | 風味:マンデリン | ユニット数:50.00 袋,澤井珈琲,澤井珈琲 ドリップコーヒー コーヒー 専門店 1分で出来るコーヒー専門店のマンデリンスイート 50杯分入り ドリップバッグセット,https://www.amazon.co.jp/s?k=澤井珈琲,https://www.amazon.co.jp/dp/B0CPD7DNMT,https://m.media-amazon.com/images/I/51GDbpUuUjL._AC_US600_.jpg,B09J4QZGWG,食品・飲料・お酒:コーヒー・紅茶・お茶・粉末ドリンク:コーヒー:ドリップバッグ,食品・飲料・お酒,950,193,0.17,ドリップバッグ,12,"1,849",0%,"7,293,473",,,19,"3,980.00",,,7,"2,288",49,4.2 ,2.65%,514.00,90%,,2023-12-02,210 ,FBM,,5,1,澤井珈琲 Beans & Leaf,FBM,JP,"会社名：株式会社 澤井珈琲
電話番号：057-005-0381
オフィス住所：
竹内団地２７８－６
マネージャー：澤井 理憲",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=AMXRJR1KE9XF4,,,,,,,,,N,,,,,
B0CSF4N376,サイズ: 50袋 | フレーバー名: アニバーサリー,商品の形状:ドリップバッグ | 商品の個数:50 | パッケージ情報:バッグ | ブランド:澤井珈琲 | 風味:アニバーサリー | ユニット数:50.00 袋 | 個数:50,澤井珈琲,井珈琲 ドリップコーヒー コーヒー 専門店 1分で出来るコーヒー専門店のアニバーサリーブレンド 50杯分 ドリップバッグ セット,https://www.amazon.co.jp/s?k=澤井珈琲,https://www.amazon.co.jp/dp/B0CSF4N376,https://m.media-amazon.com/images/I/41AkE6WMcOL._AC_US600_.jpg,B09J4QZGWG,食品・飲料・お酒:コーヒー・紅茶・お茶・粉末ドリンク:コーヒー:ドリップバッグ,食品・飲料・お酒,950,107,0.1,ドリップバッグ,12,"1,849",0%,"6,471,500",,,19,"3,500.00",,,,"2,288",49,4.2 ,2.65%,514.00,90%,,2024-01-14,167 ,FBM,,,1,澤井珈琲 Beans & Leaf,FBM,JP,"会社名：株式会社 澤井珈琲
電話番号：057-005-0381
オフィス住所：
竹内団地２７８－６
マネージャー：澤井 理憲",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=AMXRJR1KE9XF4,,,,,,,,,N,,,,,
B0CPD7PJ9Y,サイズ: 20袋 | フレーバー名: ブルーマウンテン,ローストレベル:medium_roast | 商品の形状:ドリップバッグ | 商品の個数:20 | パッケージ情報:バッグ | ブランド:澤井珈琲 | 風味:ブルーマウンテン | ユニット数:20.00 袋 | 個数:20,澤井珈琲,澤井珈琲 ドリップコーヒー コーヒー 専門店 プレミアムブルマンブレンド ブルーマウンテン ドリップバッグ セット 20杯分入り,https://www.amazon.co.jp/s?k=澤井珈琲,https://www.amazon.co.jp/dp/B0CPD7PJ9Y,https://m.media-amazon.com/images/I/61P4vCe1QgL._AC_US600_.jpg,B09J4QZGWG,食品・飲料・お酒:コーヒー・紅茶・お茶・粉末ドリンク:コーヒー:ドリップバッグ,食品・飲料・お酒,950,193,0.17,ドリップバッグ,12,"1,849",0%,"7,304,456",,,19,"3,980.00",,,7,"2,289",48,4.2 ,2.60%,514.00,90%,,2023-12-02,210 ,FBM,,,1,澤井珈琲 Beans & Leaf,FBM,JP,"会社名：株式会社 澤井珈琲
電話番号：057-005-0381
オフィス住所：
竹内団地２７８－６
マネージャー：澤井 理憲",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=AMXRJR1KE9XF4,,,,,,,,,N,,,,,
