ASIN,SKU,製品概要,ブランド,タイトル,タイトルリンク,URL,メイン画像,親ASIN,カテゴリー,親カテゴリー,親カテゴリーBSR,親カテゴリーBSR増加数,親カテゴリーBSR成長率,子カテゴリー,子カテゴリーBSR,月間販売数,月間販売数成長率,月間販売額(￥),子ASIN販売数,子ASIN販売額(￥),バリエーション数,価格(￥),prime価格(￥),Coupon,Q&A,評価数,月間評価値増加数,評価値,評価率,FBA(￥),粗利益,等級,出品日付,販売時間,配送方法,配送料金(￥),LQS,セラー数,BuyBoxセラー,BuyBoxタイプ,セラー所在地,セラー情報,セラーリンク,Best Sellerマーク,スポンサー,ブランド紹介,スポンサー ブランド,タイムセール,Amazon's Choice,New Releaseマーク,A+ページ,動画紹介,ACキーワード,重量,重量,体積,体積
B09GBMXGX7,サイズ: セミダブル・120X200cm | 色: グリーン,色:グリーン | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:セミダブル・120X200cm | パターン:無地,Lemon Bear,ボックスシーツ セミダブル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (セミダブル・120X200cm グリーン),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBMXGX7,https://m.media-amazon.com/images/I/61ehG5w6UWL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-74,-0.08,ボックスシーツ,6,"2,165",,"4,787,031",,,47,"2,380.00",,,,"1,840",35,4.2 ,1.62%,485.00,65%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.64 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBLZ4XJ,サイズ: クイーン・160X200cm | 色: グリーン,色:グリーン | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:クイーン・160X200cm | パターン:無地,Lemon Bear,ボックスシーツ クイーン やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (クイーン・160X200cm グリーン),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBLZ4XJ,https://m.media-amazon.com/images/I/61ehG5w6UWL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,073",-340,-0.46,ボックスシーツ,6,"2,165",,"5,608,778",,,45,"2,780.00",,￥200.00,,"1,844",39,4.2 ,1.80%,485.00,68%,,2021-09-13,"1,051 ",FBA,,7,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.76 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBKNX8F,サイズ: シングル・100X200cm | 色: グレー,色:グレー | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:シングル・100X200cm | パターン:無地,Lemon Bear,ボックスシーツ シングル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (シングル・100X200cm グレー),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBKNX8F,https://m.media-amazon.com/images/I/61P-oDvKWCL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-5,-0.01,ボックスシーツ,6,"2,165",0%,"4,583,413",100 ,"218,000 ",47,"2,180.00",,,,"1,840",34,4.2 ,1.57%,465.00,60%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,Y,,Y,N,boxシーツ,0.56 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBL4834,サイズ: ダブル・140X200cm | 色: ピンク,色:ピンク | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:ダブル・140X200cm | パターン:無地,Lemon Bear,ボックスシーツ ダブル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (ダブル・140X200cm ピンク),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBL4834,https://m.media-amazon.com/images/I/61GlYcFib9L._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,914,-30,-0.03,ボックスシーツ,6,"2,165",,"5,134,687",,,47,"2,580.00",,,,"1,838",33,4.2 ,1.52%,485.00,66%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.72 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBKMYF2,サイズ: キング・180X200cm | 色: ブルー,色:ブルー | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:キング・180X200cm | パターン:無地,Lemon Bear,ボックスシーツ キング やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (キング・180X200cm ブルー),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBKMYF2,https://m.media-amazon.com/images/I/618IkIX57xL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,129",-396,-0.54,ボックスシーツ,6,"2,165",,"5,949,896",,,45,"2,980.00",,,,"1,834",29,4.1 ,1.34%,485.00,69%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.86 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBZJR8G,サイズ: シングル・100X200cm | 色: ベージュ,色:ベージュ | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:シングル・100X200cm | パターン:無地,Lemon Bear,ボックスシーツ シングル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (シングル・100X200cm ベージュ),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBZJR8G,https://m.media-amazon.com/images/I/61WiV5mvsML._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,075",-338,-0.46,ボックスシーツ,6,"2,165",,"4,563,776",100 ,"218,000 ",45,"2,180.00",,,,"1,844",38,4.2 ,1.76%,465.00,60%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,Y,,Y,N,シングルベッド カバー,0.57 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBZP637,サイズ: クイーン・160X200cm | 色: ピンク,色:ピンク | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:クイーン・160X200cm | パターン:無地,Lemon Bear,ボックスシーツ クイーン やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (クイーン・160X200cm ピンク),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBZP637,https://m.media-amazon.com/images/I/61GlYcFib9L._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-83,-0.09,ボックスシーツ,6,"2,165",,"5,498,689",,,47,"2,780.00",,,,"1,833",28,4.1 ,1.29%,485.00,68%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.78 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBMNW81,サイズ: キング・180X200cm | 色: ベージュ,色:ベージュ | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:キング・180X200cm | パターン:無地,Lemon Bear,ボックスシーツ キング やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (キング・180X200cm ベージュ),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBMNW81,https://m.media-amazon.com/images/I/61WiV5mvsML._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,129",-396,-0.54,ボックスシーツ,6,"2,165",,"5,921,881",,,45,"2,980.00",,,,"1,833",28,4.1 ,1.29%,485.00,69%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.85 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBM48T5,サイズ: クイーン・160X200cm | 色: ブルー,色:ブルー | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:クイーン・160X200cm | パターン:無地,Lemon Bear,ボックスシーツ クイーン やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (クイーン・160X200cm ブルー),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBM48T5,https://m.media-amazon.com/images/I/618IkIX57xL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-74,-0.08,ボックスシーツ,6,"2,165",,"5,496,805",,,47,"2,780.00",,,,"1,834",29,4.1 ,1.34%,485.00,68%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.8 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBMHVC4,サイズ: セミダブル・120X200cm | 色: ベージュ,色:ベージュ | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:セミダブル・120X200cm | パターン:無地,Lemon Bear,ボックスシーツ セミダブル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (セミダブル・120X200cm ベージュ),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBMHVC4,https://m.media-amazon.com/images/I/61WiV5mvsML._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-74,-0.08,ボックスシーツ,6,"2,165",,"4,689,714",,,47,"2,380.00",,,,"1,840",34,4.2 ,1.57%,485.00,65%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.64 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBMNX1Y,サイズ: シングル・100X200cm | 色: ピンク,色:ピンク | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:シングル・100X200cm | パターン:無地,Lemon Bear,ボックスシーツ シングル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (シングル・100X200cm ピンク),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBMNX1Y,https://m.media-amazon.com/images/I/61GlYcFib9L._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,103",-439,-0.66,ボックスシーツ,6,"2,165",,"4,579,105",100 ,"218,000 ",45,"2,180.00",,,,"1,843",37,4.2 ,1.71%,465.00,58%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.51 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBMJR65,サイズ: セミダブル・120X200cm | 色: ブルー,色:ブルー | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:セミダブル・120X200cm | パターン:無地,Lemon Bear,ボックスシーツ セミダブル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (セミダブル・120X200cm ブルー),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBMJR65,https://m.media-amazon.com/images/I/618IkIX57xL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,103",-370,-0.5,ボックスシーツ,6,"2,165",,"4,719,007",,,45,"2,380.00",,,,"1,840",32,4.2 ,1.48%,485.00,65%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.64 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBK8FWP,サイズ: キング・180X200cm | 色: ピンク,色:ピンク | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:キング・180X200cm | パターン:無地,Lemon Bear,ボックスシーツ キング やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (キング・180X200cm ピンク),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBK8FWP,https://m.media-amazon.com/images/I/61GlYcFib9L._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,958,-74,-0.08,ボックスシーツ,6,"2,165",,"5,917,140",,,47,"2,980.00",,,,"1,837",32,4.2 ,1.48%,485.00,69%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.78 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GBK8FWQ,サイズ: キング・180X200cm | 色: ホワイト,色:ホワイト | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:キング・180X200cm | パターン:無地,Lemon Bear,ボックスシーツ キング やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (キング・180X200cm ホワイト),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GBK8FWQ,https://m.media-amazon.com/images/I/61gCOJn2qlL._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,103",-370,-0.5,ボックスシーツ,6,"2,165",,"5,952,516",,,45,"2,980.00",,,,"1,833",28,4.1 ,1.29%,485.00,69%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.83 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
B09GC2SYPV,サイズ: ダブル・140X200cm | 色: ベージュ,色:ベージュ | 素材構成:ポリエステル | 材質:ポリエステル | サイズ:ダブル・140X200cm | パターン:無地,Lemon Bear,ボックスシーツ ダブル やわらかニット シーツ のびのびピタッと ベッドシーツ フィットシーツ 吸水速乾 抗菌・防臭 マットレスカバー ベッドカバー オールシーズン (ダブル・140X200cm ベージュ),https://www.amazon.co.jp/s?k=Lemon Bear,https://www.amazon.co.jp/dp/B09GC2SYPV,https://m.media-amazon.com/images/I/61WiV5mvsML._AC_US600_.jpg,B09GBLXHDD,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,"1,226",-493,-0.67,ボックスシーツ,6,"2,165",,"5,152,375",50 ,"129,000 ",45,"2,580.00",,,,"1,840",35,4.2 ,1.62%,485.00,66%,,2021-09-13,"1,051 ",FBA,,9,1,LemonBear 寝具専門店,FBA,JP,"会社名：LONGING JAPAN株式会社
電話番号：0742817233
オフィス住所：
奈良市あやめ池北三丁目
９番２３－４号
奈良市
奈良市
6310032
JP
マネージャー：井口 和志",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A29G1WQRLG0V5W,,,,,,,,Y,N,,0.73 キログラム,,200 x 100 x 0 cm,200.00 x 100.00 x 0.00 cm
